Price,Close,High,Low,Open,Volume
Ticker,GGAL.BA,GGAL.BA,GGAL.BA,GGAL.BA,GGAL.BA
Date,,,,,
2025-10-31,8742.3291015625,8757.154984719475,7907.137683719616,7912.07964477194,10849107
2025-11-03,9078.3818359375,9285.944186024259,8747.270467941957,8747.270467941957,7378106
2025-11-04,8959.775390625,9073.440494863486,8628.664000017237,8964.717351678848,5524559
2025-11-05,8702.79296875,9093.207871947758,8623.721595950454,8994.368655948325,4835989
2025-11-06,8574.302734375,8737.387454971182,8450.753703620318,8692.909803899496,2051599
2025-11-07,8002.27978515625,8572.101565523413,7848.675653057276,8522.551845491487,6959547
2025-11-10,8145.97412109375,8319.398144353047,8046.874679231296,8076.604511790032,2872869
2025-11-11,8071.6494140625,8230.20851857447,8056.784498014503,8145.973994302486,1697650
2025-11-12,8131.10888671875,8274.803071797875,7992.369673538905,8076.604195826668,2467350
2025-11-13,7744.62109375,8126.153930742163,7685.16143084213,8126.153930742163,3180789
2025-11-14,7833.810546875,7982.459703362191,7561.287093315148,7724.801165451059,3811280
2025-11-17,7571.197265625,7813.990895216377,7531.557489365183,7764.441174891606,2368247
2025-11-18,7491.91748046875,7620.74674931279,7239.213914659288,7571.19703052662,5581820
2025-11-19,7239.2138671875,7556.33206533945,7204.5290642646305,7432.457769186345,4334598
2025-11-20,7229.30419921875,7467.142856903808,7110.384870376221,7273.898947534699,3039365
2025-11-21,6922.095703125,7219.394015356568,6852.726096937635,7219.394015356568,1469409
2025-11-25,7392.818359375,7417.593219828669,6857.681373575737,6917.141038664544,5083341
2025-11-26,7759.48583984375,7804.0805860497485,7234.2588289731,7372.998039391763,5128332
2025-11-27,7784.2607421875,7828.855488641789,7739.665995733211,7764.440854874482,921065
2025-11-28,7848.67578125,8190.568855054451,7749.57633956755,7749.57633956755,4354137
2025-12-01,7932.91015625,8027.054624063086,7749.576192613991,7848.675632417239,851751
2025-12-02,7853.63037109375,8096.423991398857,7779.30579344933,7947.774836110016,2305622
2025-12-03,8032.00927734375,8056.784136311498,7769.395772285626,7828.85543380822,498792
2025-12-04,7809.03564453125,8036.964349891934,7789.215757108582,8027.0544061805995,3812600
2025-12-05,7633.42041015625,8090.630486806234,7613.541711171469,7906.752521197001,2812728
2025-12-09,7484.32958984375,7633.419820717132,7345.1787076952605,7603.601774542455,3808933
2025-12-10,7454.51171875,7568.814231770833,7315.360833333334,7454.51171875,5987501
2025-12-11,7305.42138671875,7538.9960841172415,7225.906596115009,7469.420642338967,3992349
2025-12-12,7315.36083984375,7404.814980548361,7176.209954303244,7305.421490876571,1800357
2025-12-15,7454.51171875,7593.662604166667,7240.815716145834,7350.1485546875,3827343
2025-12-16,7668.2080078125,7693.056381136585,7409.78492524202,7479.360370549457,4016955
2025-12-17,7762.6318359375,7767.601510608395,7623.480945152449,7673.177691861396,7206643
2025-12-18,8269.5380859375,8289.416783259465,7707.964886591984,7772.570652888371,6603359
2025-12-19,8319.2353515625,8522.992011905428,8239.720557282333,8299.356652992457,6161330
2025-12-22,8239.720703125,8478.265090187726,8190.023955820265,8319.235498812575,1728394
2025-12-23,8209.9033203125,8483.23545264736,8140.327868445444,8249.660721379389,2099922
2025-12-24,8219.841796875,8319.23528897748,8075.721233326406,8075.721233326406,221624
2025-12-26,8329.1748046875,8358.992852914305,8204.932937075813,8349.05350350537,1077585
2025-12-29,8319.2353515625,8597.537131543086,8279.477954422417,8398.750145842667,2001654
2025-12-30,8150.26611328125,8388.810487328506,8125.417740984661,8319.235044898056,2170277
2026-01-02,8299.3564453125,8334.144166939559,8011.115323259731,8150.266209767964,1295890
2026-01-05,8463.3564453125,8547.84091951703,8199.963672792499,8279.47847204382,2184557
2026-01-06,8418.62890625,8667.112640200708,8398.750207533943,8547.84044790437,2225355
2026-01-07,8289.4169921875,8418.628528036945,7986.266850386878,8418.628528036945,3772458
2026-01-08,8478.2646484375,8498.143346323637,8080.690690714757,8239.720273803854,3322564
2026-01-09,8517.0263671875,8621.682630330237,8452.239156670566,8507.059104031048,1504482
2026-01-12,8392.435546875,8522.009967432454,8322.664705036372,8517.026335872551,2072315
2026-01-13,8118.3359375,8407.386572475445,8093.417779312462,8372.501151012892,2558981
2026-01-14,7739.580078125,8252.894146410174,7694.727392546683,8173.1560387153895,4317131
2026-01-15,7824.3017578125,7854.203547969745,7614.989226711783,7754.530914112261,2791447
2026-01-16,7739.580078125,7844.236344474404,7654.858338699291,7819.318185819784,1816729
2026-01-19,7729.61279296875,7819.3181638736105,7624.956526913081,7759.51458327037,457433
2026-01-20,7689.74365234375,7859.187128804986,7560.169229167511,7664.825494040627,1944538
2026-01-21,8093.41796875,8103.3852322583125,7624.956583859298,7704.694691925801,3293666
2026-01-22,8073.4833984375,8267.845035807291,8033.614344618056,8133.286979166667,2322022
2026-01-23,8098.4013671875,8198.073999399037,8063.515945913461,8073.483209134615,1984281
2026-01-26,8168.17236328125,8422.337580198482,8058.532465787542,8078.46699260458,3996517
2026-01-27,8382.46875,8402.403277348394,8178.1398446789535,8178.1398446789535,2429664
2026-01-28,8432.3046875,8571.846372635933,8287.779370752069,8427.321055888002,3216981
2026-01-29,8282.7958984375,8462.206639919901,8163.1887374492335,8432.304849672835,2221971
2026-01-30,8282.7958984375,8357.550374055167,8183.123264280611,8282.7958984375,1485145
2026-02-02,8048.56494140625,8362.533728594233,8013.679520607585,8252.893834655573,1451311
2026-02-03,7779.44921875,8133.287075592569,7644.891160514093,8098.401653086963,3674500
2026-02-04,7754.53076171875,7973.810551895886,7560.169129516287,7874.137919997188,4443475
2026-02-05,7480.43115234375,7923.974371903107,7445.545730580655,7909.02347686178,5091601
2026-02-06,7470.0,7640.0,7350.0,7515.0,3736720
2026-02-09,7435.0,7550.0,7305.0,7535.0,2693106
2026-02-10,7745.0,7780.0,7355.0,7500.0,3926547
2026-02-11,7570.0,7720.0,7505.0,7690.0,3177808
2026-02-12,6950.0,7725.0,6900.0,7650.0,5920230
