Price,Close,High,Low,Open,Volume
Ticker,CRES.BA,CRES.BA,CRES.BA,CRES.BA,CRES.BA
Date,,,,,
2025-10-31,1717.46728515625,1733.1057304585272,1619.9571147175727,1655.8334938325881,585378
2025-11-03,1749.6640625,1826.0164249969648,1700.9089769439654,1716.5474223542396,835139
2025-11-04,1839.0,1883.0,1630.0,1774.0,1401623
2025-11-05,1767.0,1884.0,1671.0,1836.0,334526
2025-11-06,1687.0,1784.0,1673.0,1780.0,155720
2025-11-07,1666.0,1720.0,1610.0,1720.0,243130
2025-11-10,1720.0,1745.0,1680.0,1700.0,340054
2025-11-11,1773.0,1891.0,1702.0,1710.0,321787
2025-11-12,1758.0,1825.0,1701.0,1825.0,327390
2025-11-13,1724.0,1820.0,1700.0,1780.0,391646
2025-11-14,1758.0,1837.0,1720.0,1780.0,674274
2025-11-17,1759.0,1825.0,1735.0,1800.0,453423
2025-11-18,1775.0,1784.0,1683.0,1740.0,167466
2025-11-19,1752.0,1812.0,1728.0,1767.0,168926
2025-11-20,1734.0,1800.0,1705.0,1761.0,175360
2025-11-21,1674.0,1755.0,1641.0,1755.0,43202
2025-11-25,1745.0,1747.0,1645.0,1660.0,378435
2025-11-26,1819.0,1820.0,1655.0,1753.0,262188
2025-11-27,1849.0,1850.0,1825.0,1835.0,85899
2025-11-28,1815.0,1867.0,1786.0,1862.0,519518
2025-12-01,1769.0,1815.0,1760.0,1815.0,155656
2025-12-02,1727.0,1784.0,1711.0,1770.0,757165
2025-12-03,1785.0,1792.0,1706.0,1780.0,123862
2025-12-04,1759.0,1821.0,1751.0,1785.0,443275
2025-12-05,1738.0,1814.0,1731.0,1755.0,255295
2025-12-09,1707.0,1810.0,1695.0,1745.0,324638
2025-12-10,1737.0,1769.0,1695.0,1759.0,189111
2025-12-11,1758.0,1789.0,1711.0,1750.0,226667
2025-12-12,1800.0,1809.0,1729.0,1760.0,383149
2025-12-15,1798.0,1839.0,1776.0,1806.0,196618
2025-12-16,1757.0,1839.0,1729.0,1830.0,245085
2025-12-17,1800.0,1804.0,1751.0,1755.0,338806
2025-12-18,1831.0,1845.0,1781.0,1806.0,484462
2025-12-19,1820.0,1850.0,1810.0,1850.0,241810
2025-12-22,1800.0,1860.0,1785.0,1819.0,272066
2025-12-23,1791.0,1860.0,1785.0,1825.0,304899
2025-12-24,1793.0,1857.0,1750.0,1750.0,31000
2025-12-26,1810.0,1825.0,1760.0,1760.0,287429
2025-12-29,1878.0,1895.0,1775.0,1801.0,737778
2025-12-30,1918.0,1970.0,1832.0,1900.0,650598
2026-01-02,1936.0,2000.0,1908.0,1950.0,345395
2026-01-05,1893.0,1940.0,1850.0,1940.0,613375
2026-01-06,1881.0,1952.0,1875.0,1875.0,294156
2026-01-07,1819.0,1900.0,1800.0,1900.0,421856
2026-01-08,1890.0,1897.0,1782.0,1819.0,542537
2026-01-09,1905.0,1960.0,1882.0,1899.0,516606
2026-01-12,1951.0,1953.0,1886.0,1908.0,609958
2026-01-13,1930.0,1955.0,1908.0,1953.0,276460
2026-01-14,1919.0,1975.0,1902.0,1950.0,263934
2026-01-15,1877.0,1970.0,1861.0,1920.0,291138
2026-01-16,1885.0,1933.0,1852.0,1865.0,267176
2026-01-19,1862.0,1910.0,1805.0,1885.0,70582
2026-01-20,1879.0,1905.0,1827.0,1864.0,369558
2026-01-21,1899.0,1934.0,1862.0,1905.0,271450
2026-01-22,1926.0,1950.0,1880.0,1920.0,174263
2026-01-23,1912.0,1960.0,1901.0,1931.0,238098
2026-01-26,1930.0,1981.0,1884.0,1915.0,468731
2026-01-27,2120.0,2132.0,1900.0,1938.0,816233
2026-01-28,2062.0,2210.0,2015.0,2125.0,323529
2026-01-29,2056.0,2091.0,2020.0,2052.0,329294
2026-01-30,2034.0,2077.0,1985.0,2030.0,364087
2026-02-02,1996.0,2096.0,1980.0,2041.0,251031
2026-02-03,1950.0,2050.0,1917.0,1975.0,412420
2026-02-04,1952.0,2029.0,1850.0,1950.0,433510
2026-02-05,1910.0,2000.0,1882.0,1957.0,173924
2026-02-06,1935.0,2000.0,1898.0,1980.0,318321
2026-02-09,1873.0,1999.0,1842.0,1990.0,335100
2026-02-10,1911.0,1915.0,1836.0,1886.0,469511
2026-02-11,1883.0,1942.0,1878.0,1919.0,231999
2026-02-12,1757.0,1898.0,1755.0,1885.0,318617
