Price,Close,High,Low,Open,Volume
Ticker,YPF,YPF,YPF,YPF,YPF
Date,,,,,
2025-08-13,33.75,34.29999923706055,33.29999923706055,33.939998626708984,1258500
2025-08-14,32.689998626708984,33.470001220703125,31.90999984741211,33.470001220703125,1618700
2025-08-15,32.970001220703125,33.43000030517578,32.310001373291016,32.38999938964844,1133500
2025-08-18,33.7400016784668,34.22999954223633,32.630001068115234,32.9900016784668,1442200
2025-08-19,31.969999313354492,33.77000045776367,31.93000030517578,33.59000015258789,1812000
2025-08-20,31.40999984741211,32.63999938964844,31.309999465942383,31.93000030517578,1688200
2025-08-21,31.670000076293945,32.13999938964844,31.200000762939453,31.530000686645508,816100
2025-08-22,31.75,32.2599983215332,31.450000762939453,31.670000076293945,1434100
2025-08-25,30.100000381469727,31.530000686645508,29.950000762939453,31.5,2645600
2025-08-26,30.709999084472656,30.90999984741211,29.809999465942383,29.899999618530273,1925600
2025-08-27,30.31999969482422,30.770000457763672,29.969999313354492,30.510000228881836,1886600
2025-08-28,30.84000015258789,31.770000457763672,30.360000610351562,30.420000076293945,2766700
2025-08-29,30.469999313354492,31.0,30.399999618530273,30.729999542236328,1788900
2025-09-02,30.3799991607666,30.450000762939453,28.850000381469727,29.799999237060547,2452300
2025-09-03,29.549999237060547,30.799999237060547,29.440000534057617,30.149999618530273,1483800
2025-09-04,30.81999969482422,31.079999923706055,29.479999542236328,29.670000076293945,1566800
2025-09-05,30.829999923706055,31.479999542236328,29.969999313354492,30.6299991607666,1795100
2025-09-08,26.100000381469727,27.270000457763672,25.34000015258789,26.25,9920100
2025-09-09,26.829999923706055,27.920000076293945,26.280000686645508,26.290000915527344,4157100
2025-09-10,28.639999389648438,29.020000457763672,27.229999542236328,27.229999542236328,3634800
2025-09-11,28.200000762939453,28.959999084472656,28.049999237060547,28.510000228881836,2470000
2025-09-12,27.079999923706055,28.350000381469727,26.920000076293945,28.299999237060547,2090500
2025-09-15,26.690000534057617,27.420000076293945,26.670000076293945,27.270000457763672,2081700
2025-09-16,27.709999084472656,28.079999923706055,27.059999465942383,27.15999984741211,1550000
2025-09-17,27.239999771118164,28.040000915527344,27.219999313354492,27.469999313354492,1387200
2025-09-18,24.40999984741211,27.059999465942383,24.389999389648438,27.0,5586400
2025-09-19,23.8700008392334,24.799999237060547,22.81999969482422,24.600000381469727,6280000
2025-09-22,26.920000076293945,27.399999618530273,25.549999237060547,27.399999618530273,6426000
2025-09-23,27.450000762939453,28.549999237060547,27.3700008392334,28.5,3931800
2025-09-24,27.729999542236328,29.68000030517578,27.079999923706055,29.469999313354492,4297000
2025-09-25,26.770000457763672,27.600000381469727,26.600000381469727,27.600000381469727,1900100
2025-09-26,26.049999237060547,27.860000610351562,25.979999542236328,26.829999923706055,2635400
2025-09-29,25.350000381469727,26.219999313354492,25.260000228881836,26.1200008392334,1951100
2025-09-30,24.290000915527344,25.3700008392334,24.100000381469727,25.020000457763672,3467400
2025-10-01,23.56999969482422,24.639999389648438,23.540000915527344,24.479999542236328,3015200
2025-10-02,23.809999465942383,24.190000534057617,23.020000457763672,23.850000381469727,3869400
2025-10-03,24.149999618530273,24.389999389648438,23.56999969482422,23.940000534057617,1655500
2025-10-06,24.6200008392334,24.829999923706055,23.709999084472656,24.209999084472656,1832700
2025-10-07,23.989999771118164,24.860000610351562,23.93000030517578,24.860000610351562,1684300
2025-10-08,24.399999618530273,24.450000762939453,23.3700008392334,24.110000610351562,2290700
2025-10-09,26.59000015258789,26.899999618530273,24.459999084472656,24.510000228881836,3802700
2025-10-10,26.420000076293945,26.8700008392334,25.56999969482422,26.8700008392334,3414300
2025-10-13,27.649999618530273,28.299999237060547,26.690000534057617,26.799999237060547,2966000
2025-10-14,26.049999237060547,28.799999237060547,25.450000762939453,27.280000686645508,4965900
2025-10-15,26.530000686645508,27.84000015258789,25.760000228881836,26.450000762939453,4135400
2025-10-16,26.3799991607666,26.860000610351562,25.84000015258789,26.610000610351562,1739100
2025-10-17,26.059999465942383,26.780000686645508,25.84000015258789,26.18000030517578,1544800
2025-10-20,25.1200008392334,26.700000762939453,24.950000762939453,26.1200008392334,2535700
2025-10-21,24.709999084472656,26.25,24.489999771118164,25.139999389648438,2487000
2025-10-22,24.75,25.0,24.0,24.65999984741211,2522900
2025-10-23,26.889999389648438,27.15999984741211,25.100000381469727,25.229999542236328,3165100
2025-10-24,26.950000762939453,28.329999923706055,26.719999313354492,27.5,3975600
2025-10-27,33.36000061035156,37.290000915527344,33.0,34.88999938964844,15631800
2025-10-28,33.849998474121094,34.7400016784668,32.31999969482422,33.0,4890900
2025-10-29,34.970001220703125,35.72999954223633,33.31999969482422,34.2400016784668,5328400
2025-10-30,34.59000015258789,35.150001525878906,33.93000030517578,34.650001525878906,2500300
2025-10-31,36.43000030517578,36.65999984741211,34.66999816894531,35.0,3684500
2025-11-03,37.060001373291016,37.77000045776367,36.290000915527344,37.4900016784668,3916600
2025-11-04,36.22999954223633,37.02000045776367,35.5,35.880001068115234,2572500
2025-11-05,37.02000045776367,37.630001068115234,36.470001220703125,37.54999923706055,2448500
2025-11-06,36.52000045776367,37.65999984741211,36.09000015258789,37.189998626708984,1880600
2025-11-07,36.2599983215332,36.88999938964844,35.34000015258789,35.90999984741211,2128600
2025-11-10,37.209999084472656,37.88999938964844,36.060001373291016,37.5,2359700
2025-11-11,37.52000045776367,38.25,37.16999816894531,37.4900016784668,2047600
2025-11-12,37.90999984741211,38.4900016784668,37.45000076293945,37.599998474121094,1958900
2025-11-13,37.2400016784668,38.189998626708984,36.650001525878906,37.779998779296875,1683700
2025-11-14,38.66999816894531,39.79999923706055,36.369998931884766,36.849998474121094,3314400
2025-11-17,38.47999954223633,39.220001220703125,38.0,38.619998931884766,1736500
2025-11-18,38.65999984741211,39.380001068115234,37.27000045776367,37.86000061035156,1937600
2025-11-19,38.66999816894531,39.119998931884766,38.189998626708984,38.54999923706055,1769900
2025-11-20,37.0099983215332,38.93000030517578,36.86000061035156,38.65999984741211,2111600
2025-11-21,35.70000076293945,36.91999816894531,35.2400016784668,36.75,2245400
2025-11-24,35.290000915527344,35.54999923706055,34.41999816894531,35.119998931884766,2266600
2025-11-25,35.34000015258789,36.02000045776367,34.43000030517578,35.599998474121094,2243300
2025-11-26,36.060001373291016,36.4900016784668,35.459999084472656,35.459999084472656,1648400
2025-11-28,36.81999969482422,37.16999816894531,36.369998931884766,36.41999816894531,964900
2025-12-01,36.43000030517578,37.45000076293945,36.22999954223633,36.4900016784668,1149800
2025-12-02,36.11000061035156,36.91999816894531,36.099998474121094,36.5,1548100
2025-12-03,37.25,37.56999969482422,36.130001068115234,36.130001068115234,1453500
2025-12-04,36.63999938964844,38.04999923706055,36.56999969482422,37.9900016784668,1192300
2025-12-05,35.790000915527344,38.08000183105469,35.72999954223633,37.61000061035156,1604200
2025-12-08,35.939998626708984,36.13999938964844,35.27000045776367,35.810001373291016,682800
2025-12-09,35.72999954223633,36.11000061035156,35.369998931884766,35.939998626708984,841700
2025-12-10,36.06999969482422,36.4900016784668,35.459999084472656,35.75,1038700
2025-12-11,35.54999923706055,35.869998931884766,34.88999938964844,35.5099983215332,1376700
2025-12-12,35.029998779296875,35.7400016784668,34.650001525878906,35.439998626708984,1020800
2025-12-15,35.11000061035156,35.380001068115234,34.470001220703125,35.029998779296875,1307300
2025-12-16,34.13999938964844,34.900001525878906,33.720001220703125,34.79999923706055,1633100
2025-12-17,34.060001373291016,35.099998474121094,33.75,34.75,1175900
2025-12-18,35.61000061035156,35.7400016784668,34.099998474121094,34.099998474121094,1625000
2025-12-19,35.540000915527344,36.099998474121094,35.2400016784668,35.72999954223633,1093100
2025-12-22,35.5099983215332,36.029998779296875,35.40999984741211,36.0,678900
2025-12-23,35.90999984741211,36.56999969482422,35.349998474121094,35.349998474121094,980000
2025-12-24,36.02000045776367,36.18000030517578,35.58000183105469,35.79999923706055,387800
2025-12-26,35.959999084472656,36.16999816894531,35.75,36.0,613400
2025-12-29,36.459999084472656,37.27000045776367,35.880001068115234,36.04999923706055,1632100
2025-12-30,36.08000183105469,36.810001373291016,35.849998474121094,36.61000061035156,1042300
2025-12-31,36.15999984741211,36.41999816894531,35.91999816894531,36.029998779296875,343700
2026-01-02,36.290000915527344,36.7400016784668,35.66999816894531,36.56999969482422,947400
2026-01-05,36.380001068115234,36.459999084472656,35.09000015258789,36.2400016784668,1508100
2026-01-06,34.38999938964844,36.630001068115234,34.34000015258789,36.380001068115234,1844400
2026-01-07,32.779998779296875,34.939998626708984,32.779998779296875,34.59000015258789,2969200
2026-01-08,33.79999923706055,33.9900016784668,32.7400016784668,32.970001220703125,1535000
2026-01-09,34.08000183105469,34.22999954223633,33.369998931884766,34.060001373291016,1196700
2026-01-12,33.81999969482422,34.189998626708984,33.31999969482422,33.63999938964844,1121000
2026-01-13,34.83000183105469,34.849998474121094,33.880001068115234,34.099998474121094,2075100
2026-01-14,34.54999923706055,35.41999816894531,34.41999816894531,34.790000915527344,2119700
2026-01-15,33.720001220703125,34.58000183105469,33.689998626708984,34.08000183105469,1109900
2026-01-16,34.310001373291016,34.849998474121094,33.810001373291016,33.810001373291016,1255600
2026-01-20,34.52000045776367,34.9900016784668,33.56999969482422,33.720001220703125,1155400
2026-01-21,36.09000015258789,36.099998474121094,34.79999923706055,34.939998626708984,1159700
2026-01-22,35.689998626708984,36.29999923706055,35.15999984741211,36.0,1076400
2026-01-23,36.41999816894531,36.95000076293945,36.0,36.29999923706055,1375500
2026-01-26,36.529998779296875,37.380001068115234,36.31999969482422,36.650001525878906,1554200
2026-01-27,38.279998779296875,38.43000030517578,36.7400016784668,36.84000015258789,2066100
2026-01-28,38.599998474121094,38.900001525878906,37.88999938964844,38.5,1631400
2026-01-29,39.77000045776367,39.849998474121094,37.66999816894531,39.150001525878906,2734700
2026-01-30,39.790000915527344,40.380001068115234,38.77000045776367,39.04999923706055,2984900
2026-02-02,38.86000061035156,39.5,38.310001373291016,38.75,1726900
2026-02-03,38.970001220703125,39.02000045776367,37.56999969482422,38.75,2029400
2026-02-04,39.4900016784668,39.5,38.099998474121094,39.150001525878906,1816100
2026-02-05,37.5,39.150001525878906,37.369998931884766,38.630001068115234,1313800
2026-02-06,38.13999938964844,38.900001525878906,37.95000076293945,38.11000061035156,1093900
2026-02-09,38.290000915527344,38.47999954223633,37.220001220703125,38.20000076293945,962900
2026-02-10,39.099998474121094,39.650001525878906,37.81999969482422,38.119998931884766,1359600
2026-02-11,38.9900016784668,39.959999084472656,38.84000015258789,39.75,1091900
2026-02-12,37.31999969482422,39.685001373291016,37.099998474121094,39.34000015258789,1353582
