Date,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
2025-10-14,,247.29864501953125,,429.239990234375,35.18000030517578,38460.0,248.37659224814226,,434.20001220703125,38.709999084472656,41640.0,244.23447809703134,,417.8599853515625,34.9900016784668,37500.0,246.13087266264282,,426.7900085449219,37.25,39620.0,35478000.0,,72669400.0,2120600.0,1387831.0
2025-10-15,,248.8656463623047,,435.1499938964844,35.939998626708984,38700.0,251.3409393203658,,440.510009765625,36.95000076293945,40440.0,246.99920876557604,,426.3299865722656,35.099998474121094,38000.0,249.01537013681215,,434.8999938964844,35.689998626708984,38580.0,33893600.0,,71558200.0,1208200.0,1105332.0
2025-10-16,,246.979248046875,,428.75,35.630001068115234,39120.0,248.56621957555782,,439.3500061035156,36.38999938964844,39300.0,244.66366953460536,,421.30999755859375,35.040000915527344,38400.0,247.7777291727393,,434.7300109863281,36.099998474121094,39280.0,39777000.0,,77189900.0,708800.0,547010.0
2025-10-17,,251.81002807617188,,439.30999755859375,35.41999816894531,40260.0,252.89796599708643,,441.4599914550781,36.03499984741211,40300.0,246.79958926324147,,423.6000061035156,35.06999969482422,39100.0,247.5481624372989,,425.5,35.290000915527344,39200.0,49147000.0,,89331600.0,634500.0,362429.0
2025-10-20,,261.7411193847656,,447.42999267578125,35.15999984741211,39520.0,263.87706298772724,,449.79998779296875,36.380001068115234,41200.0,255.14370850365398,,440.6099853515625,35.0,39200.0,255.4032084113237,,443.8699951171875,35.65999984741211,40200.0,90483000.0,,63719000.0,710400.0,578784.0
2025-10-21,,262.2701110839844,,442.6000061035156,35.02000045776367,39800.0,264.7853366806196,,449.29998779296875,36.5,41640.0,261.33189684706855,,442.04998779296875,34.86000061035156,38600.0,261.38182000576944,,445.760009765625,35.43000030517578,40300.0,46695900.0,,54412200.0,864200.0,682434.0
2025-10-22,,257.9583435058594,,438.9700012207031,35.650001525878906,39820.0,262.349966966352,,445.5400085449219,36.02000045776367,40200.0,254.94406918261987,,429.0,34.599998474121094,38780.0,262.15033525743416,,443.45001220703125,35.02000045776367,39900.0,45015300.0,,84023500.0,1400000.0,894788.0
2025-10-23,,259.0861511230469,,448.9800109863281,39.7400016784668,41740.0,260.12418111371363,,449.3999938964844,39.75,42460.0,257.51916110368444,,413.8999938964844,36.56999969482422,40000.0,259.4454820834593,,420.0,37.2400016784668,40000.0,32754900.0,,126709800.0,3789400.0,751565.0
2025-10-24,,262.32000732421875,,433.7200012207031,40.029998779296875,42280.0,263.6275126875418,,451.67999267578125,41.0,44000.0,258.68691759501684,,430.1700134277344,39.28300094604492,41720.0,260.69310343226954,,446.8299865722656,40.0,41740.0,38253700.0,,94727800.0,2095200.0,623422.0
2025-10-27,,268.2986145019531,,452.4200134277344,47.5,48700.0,268.60802232244004,,460.1600036621094,50.779998779296875,51900.0,264.1465248140549,,438.69000244140625,46.73500061035156,46820.0,264.37609822840903,,439.9800109863281,49.5,47900.0,44888200.0,,105867500.0,8095000.0,1969918.0
2025-10-28,,268.4882507324219,,460.54998779296875,47.5,50625.0,269.3765722048576,,467.0,48.38999938964844,51775.0,267.63986169210665,,451.6000061035156,46.630001068115234,48020.0,268.4782600095115,,454.7799987792969,47.0,48100.0,41534800.0,,80185700.0,2135700.0,1472967.0
2025-10-29,,269.1869201660156,,461.510009765625,48.439998626708984,51975.0,270.8936584399069,,465.70001220703125,49.48500061035156,53125.0,266.6018207191691,,452.6499938964844,47.17599868774414,50000.0,268.76770579477784,,462.5,47.834999084472656,50700.0,51086700.0,,67983500.0,2130300.0,1569305.0
2025-10-30,,270.8836669921875,,440.1000061035156,47.189998626708984,51650.0,273.6184749716116,,455.05999755859375,48.400001525878906,52400.0,267.969239224885,,439.6099853515625,47.02000045776367,50625.0,271.4725408872279,,451.04998779296875,48.209999084472656,51750.0,69886500.0,,72447900.0,1062200.0,850388.0
2025-10-31,,269.85565185546875,,456.55999755859375,48.45000076293945,54600.0,276.79244258078194,,458.0,49.650001525878906,55000.0,268.647962249571,,443.69000244140625,47.369998931884766,51350.0,276.4630533049319,,446.75,47.97999954223633,51350.0,86167100.0,,83135800.0,1522500.0,1162039.0
2025-11-03,,268.53814697265625,,468.3699951171875,49.08000183105469,56050.0,270.33474092754267,,474.07000732421875,50.540000915527344,57575.0,265.74348587775046,,453.79998779296875,47.834999084472656,54600.0,269.90556627002525,,455.989990234375,49.97999954223633,54600.0,50194600.0,,84595200.0,1535700.0,1317513.0
2025-11-04,,269.5262756347656,,444.260009765625,48.58000183105469,55375.0,270.9734988318123,,460.2200012207031,49.220001220703125,56050.0,267.11086611942017,,443.6000061035156,46.689998626708984,53775.0,267.8195068636227,,454.4599914550781,47.66999816894531,55675.0,49274800.0,,87756600.0,1091900.0,978945.0
2025-11-05,,269.6260986328125,,462.07000732421875,48.58000183105469,55600.0,271.18312844251227,,466.3299865722656,49.81999969482422,57000.0,266.4221834255846,,440.7099914550781,48.474998474121094,54850.0,268.0989800730272,,452.04998779296875,49.81999969482422,55400.0,43683100.0,,85573000.0,1039000.0,875786.0
2025-11-06,,269.25677490234375,,445.9100036621094,48.310001373291016,54625.0,272.8798740142925,,467.45001220703125,49.29999923706055,56525.0,267.38037702601645,,435.0899963378906,47.90999984741211,54250.0,267.38037702601645,,461.9599914550781,49.22999954223633,55700.0,51204000.0,,109622900.0,561300.0,279301.0
2025-11-07,,267.9592590332031,,429.5199890136719,48.099998474121094,54300.0,271.7719991063764,,439.3599853515625,48.83000183105469,55075.0,266.26248096015127,,421.8800048828125,46.90999984741211,53000.0,269.28671541495146,,437.9200134277344,48.099998474121094,54575.0,48227400.0,,103471500.0,993700.0,848510.0
2025-11-10,,269.1781311035156,,445.2300109863281,49.099998474121094,55875.0,273.4741297822401,,449.6700134277344,49.54999923706055,55950.0,267.20997142836535,,433.3599853515625,47.709999084472656,53125.0,268.7085692371889,,439.6000061035156,49.05500030517578,54750.0,41312400.0,,76515900.0,899100.0,864161.0
2025-11-11,,274.99267578125,,439.6199951171875,50.86000061035156,56050.0,275.65206242273547,,442.489990234375,51.369998931884766,56675.0,269.5477586519058,,432.3599853515625,49.2599983215332,55000.0,269.55775905965567,,439.3999938964844,49.720001220703125,55800.0,46208300.0,,60533200.0,1821600.0,392588.0
2025-11-12,,273.21435546875,,430.6000061035156,49.5099983215332,55875.0,275.4722525277038,,442.3299865722656,52.650001525878906,56475.0,271.4460210796085,,426.55999755859375,49.47999954223633,55275.0,274.74292397164845,,442.1499938964844,52.40999984741211,55550.0,48398000.0,,58513500.0,1938200.0,465748.0
2025-11-13,,272.6948547363281,,401.989990234375,47.54999923706055,54975.0,276.4413491841305,,424.5,50.0,56300.0,271.83564282199285,,396.3399963378906,47.33000183105469,54400.0,273.85374352181776,,423.1300048828125,50.0,55875.0,49602800.0,,118948000.0,1405000.0,399136.0
2025-11-14,,272.15533447265625,,404.3500061035156,48.84000015258789,58150.0,275.70200347225597,,412.19000244140625,50.189998626708984,59300.0,269.3479639093673,,382.7799987792969,47.0,53000.0,270.7965900477885,,386.29998779296875,47.5099983215332,54675.0,47431300.0,,105506700.0,1139800.0,798922.0
2025-11-17,,267.2099609375,,408.9200134277344,49.029998779296875,56850.0,270.2371271729127,,423.9599914550781,49.84000015258789,58575.0,265.48159771217263,,398.739990234375,48.529998779296875,56725.0,268.5687054184609,,398.739990234375,49.04999923706055,58200.0,45018300.0,,102214300.0,745400.0,501962.0
2025-11-18,,267.19000244140625,,401.25,49.939998626708984,57775.0,270.4569347049811,,408.8999938964844,50.400001525878906,57975.0,265.0719890725528,,393.7099914550781,47.709999084472656,55225.0,269.7376065335732,,405.3800048828125,48.25,56900.0,45677300.0,,80688600.0,964400.0,449909.0
2025-11-19,,268.3089294433594,,403.989990234375,51.08000183105469,56550.0,271.9555110777923,,411.7799987792969,51.150001525878906,58000.0,265.2517925781922,,398.5,48.68000030517578,56425.0,265.2817633125939,,406.17999267578125,49.209999084472656,57100.0,40424500.0,,72047700.0,1118600.0,450406.0
2025-11-20,,266.0010986328125,,395.2300109863281,49.91999816894531,55800.0,275.17250947675234,,428.94000244140625,52.099998474121094,57800.0,265.67142054546326,,394.739990234375,49.79999923706055,55000.0,270.5768036466949,,414.6300048828125,51.349998474121094,56725.0,45823600.0,,113548800.0,1050300.0,500241.0
2025-11-21,,271.2361755371094,,391.0899963378906,48.209999084472656,53975.0,273.0744516711978,,402.79998779296875,49.540000915527344,55950.0,265.4216397990326,,383.760009765625,47.31999969482422,53300.0,265.70137680880595,,402.32000732421875,49.5,55950.0,59030800.0,,100460600.0,885000.0,236215.0
2025-11-24,,275.6620788574219,,417.7799987792969,48.209999084472656,,276.7410558404627,,421.7200012207031,48.4900016784668,,270.64675212306133,,401.0899963378906,47.29499816894531,,270.64675212306133,,402.1700134277344,48.4900016784668,,65585800.0,,96806400.0,686100.0,
2025-11-25,,276.7110900878906,,419.3999938964844,47.38999938964844,54575.0,280.1179060838009,,420.4800109863281,48.400001525878906,56000.0,274.9926967216935,,405.95001220703125,46.540000915527344,52500.0,275.012667049666,,414.4200134277344,47.77000045776367,53700.0,46914200.0,,71915600.0,942900.0,769108.0
2025-11-26,,277.29052734375,,426.5799865722656,48.529998779296875,55725.0,279.26868736786383,,426.94000244140625,48.869998931884766,56000.0,276.3714044558947,,416.8900146484375,47.95000076293945,54000.0,276.70108254872224,,423.95001220703125,48.400001525878906,54025.0,33431400.0,,63463000.0,1115400.0,416741.0
2025-11-27,,,,,,56175.0,,,,,56775.0,,,,,55800.0,,,,,55850.0,,,,,106514.0
2025-11-28,,278.5893249511719,,430.1700134277344,49.15999984741211,56100.0,278.73917862681736,,432.92999267578125,49.7400016784668,56675.0,275.73198274965245,,426.20001220703125,48.70000076293945,55800.0,277.0008150112318,,426.5899963378906,48.70000076293945,56100.0,20135600.0,,36252900.0,522100.0,333014.0
2025-12-01,,282.8353576660156,,430.1400146484375,49.09000015258789,55700.0,283.1550658399818,,433.6600036621094,49.900001525878906,56500.0,275.88187257202503,,425.2900085449219,48.79999923706055,55325.0,277.75011957449965,,425.32000732421875,49.02000045776367,56100.0,46587700.0,,57463600.0,561600.0,102168.0
2025-12-02,,285.9224548339844,,429.239990234375,49.9900016784668,55575.0,287.1313151163589,,436.79998779296875,50.810001373291016,56400.0,282.36578537497866,,422.1199951171875,48.66999816894531,55250.0,282.7354345985028,,430.80999755859375,49.41999816894531,55775.0,53669500.0,,69336600.0,876300.0,350907.0
2025-12-03,,283.8843688964844,,446.739990234375,53.29999923706055,56700.0,288.35019153510143,,447.9200134277344,53.439998626708984,56875.0,283.0351573834178,,431.1099853515625,50.0,55500.0,285.9324708384744,,432.1000061035156,50.43000030517578,55700.0,43538700.0,,87483000.0,1408200.0,104176.0
2025-12-04,,280.4375915527344,,454.5299987792969,51.790000915527344,55950.0,284.46382276925783,,454.6300048828125,54.5,57500.0,278.32954829392816,,445.3900146484375,51.380001068115234,55875.0,283.83440686502166,,449.94000244140625,54.0,56725.0,43989100.0,,71906500.0,1121500.0,321298.0
2025-12-05,,278.5193786621094,,455.0,50.880001068115234,54975.0,280.8771882481053,,458.8699951171875,53.720001220703125,57100.0,277.79005013345267,,451.6600036621094,50.84000015258789,54750.0,280.27774306596746,,453.0299987792969,53.29999923706055,56225.0,47265800.0,,56427500.0,1129700.0,417812.0
2025-12-08,,277.6302185058594,,439.5799865722656,50.900001525878906,,279.4085531850005,,449.75,51.04999923706055,,275.8918244790692,,435.25,50.0,,277.86998437615557,,447.45001220703125,51.04999923706055,,38211800.0,,69165800.0,358800.0,
2025-12-09,,276.9208679199219,,445.1700134277344,51.150001525878906,53950.0,279.7682096639769,,452.3900146484375,51.94499969482422,55350.0,276.6611317163261,,435.70001220703125,50.76499938964844,53300.0,277.8999627322321,,437.5400085449219,50.77000045776367,55000.0,32193300.0,,62367400.0,418300.0,232614.0
2025-12-10,,278.5193786621094,,451.45001220703125,51.43000030517578,54400.0,279.48847306800184,,456.8800048828125,51.88999938964844,54850.0,276.1815698919154,,443.6099853515625,50.53900146484375,53250.0,277.490342786908,,446.07000732421875,51.25,53300.0,33038300.0,,63257500.0,558200.0,282757.0
2025-12-11,,277.77008056640625,,446.8900146484375,49.91999816894531,53350.0,279.3286197507982,,449.2699890136719,51.310001373291016,54375.0,273.5540244422053,,440.3299865722656,49.31399917602539,52625.0,278.83908758708685,,448.95001220703125,50.650001525878906,54375.0,33248000.0,,55979500.0,673100.0,394731.0
2025-12-12,,278.0198669433594,,458.9599914550781,49.459999084472656,52850.0,278.9589906850317,,463.010009765625,50.4900016784668,54000.0,276.5612402656973,,441.6700134277344,48.70000076293945,52400.0,277.64021728323,,448.0899963378906,49.939998626708984,53850.0,39532900.0,,95656700.0,386400.0,273607.0
2025-12-15,,273.8537292480469,,475.30999755859375,49.27000045776367,53550.0,279.8880911943856,,481.7699890136719,49.599998474121094,53900.0,272.5849275039148,,467.6600036621094,48.529998779296875,52500.0,279.8880911943856,,469.44000244140625,49.20000076293945,53200.0,50409100.0,,114542200.0,425500.0,389814.0
2025-12-16,,274.353271484375,,489.8800048828125,46.810001373291016,53200.0,275.2424541197232,,491.5,48.869998931884766,54350.0,271.53593087885605,,465.8299865722656,46.52000045776367,52275.0,272.5649667835892,,472.2099914550781,48.470001220703125,53600.0,37648600.0,,107608100.0,866600.0,210964.0
2025-12-17,,271.58587646484375,,467.260009765625,45.900001525878906,53200.0,275.90184538512057,,495.2799987792969,47.869998931884766,54050.0,271.38608172110213,,466.20001220703125,45.34000015258789,52550.0,274.75292651919426,,488.2200012207031,47.86000061035156,53275.0,50138700.0,,106490400.0,843500.0,318957.0
2025-12-18,,271.935546875,,483.3699951171875,46.31999969482422,54750.0,273.374203136776,,490.8599853515625,47.099998474121094,55000.0,266.7004552212896,,473.1199951171875,45.630001068115234,51650.0,273.35420232069225,,478.1600036621094,46.20000076293945,52900.0,51630700.0,,95168400.0,981400.0,479210.0
2025-12-19,,273.4141845703125,,481.20001220703125,46.38999938964844,54675.0,274.34330788170604,,490.489990234375,47.20000076293945,55750.0,269.64768928264715,,474.7200012207031,46.08000183105469,54600.0,271.8955859651445,,488.1199951171875,46.810001373291016,54900.0,144632000.0,,103305400.0,515000.0,309999.0
2025-12-22,,270.7166748046875,,488.7300109863281,46.58000183105469,55125.0,273.62395794129594,,498.8299865722656,48.20000076293945,55625.0,270.25711338978425,,485.3299865722656,46.560001373291016,54900.0,272.6048920133635,,489.8800048828125,47.5,55000.0,36571800.0,,86916100.0,619300.0,212463.0
