Price,Close,High,Low,Open,Volume
Ticker,MOLI.BA,MOLI.BA,MOLI.BA,MOLI.BA,MOLI.BA
Date,,,,,
2025-10-17,2410.0,2480.0,2210.0,2300.0,16339
2025-10-20,2405.0,2460.0,2320.0,2460.0,42754
2025-10-21,2510.0,2530.0,2400.0,2460.0,24218
2025-10-22,2520.0,2580.0,2445.0,2525.0,12262
2025-10-23,2580.0,2690.0,2460.0,2520.0,19655
2025-10-24,2530.0,2700.0,2465.0,2650.0,31215
2025-10-27,2775.0,3300.0,2715.0,2900.0,62031
2025-10-28,3000.0,3150.0,2780.0,2780.0,48099
2025-10-29,3505.0,3700.0,3050.0,3150.0,70326
2025-10-30,3465.0,3850.0,3210.0,3530.0,66200
2025-10-31,3825.0,4000.0,3550.0,3550.0,43758
2025-11-03,4025.0,4150.0,3740.0,3860.0,55061
2025-11-04,3900.0,3990.0,3705.0,3990.0,31894
2025-11-05,3795.0,3995.0,3730.0,3900.0,23986
2025-11-06,3590.0,3850.0,3555.0,3830.0,12314
2025-11-07,3480.0,3650.0,3380.0,3555.0,24035
2025-11-10,3590.0,3720.0,3370.0,3370.0,43552
2025-11-11,3865.0,4000.0,3505.0,3600.0,34177
2025-11-12,3925.0,4220.0,3850.0,3850.0,65404
2025-11-13,3685.0,4125.0,3660.0,3930.0,24639
2025-11-14,3910.0,3965.0,3695.0,3695.0,33664
2025-11-17,4085.0,4475.0,3920.0,3920.0,44802
2025-11-18,4055.0,4165.0,3720.0,3980.0,47670
2025-11-19,3815.0,4300.0,3705.0,4000.0,30863
2025-11-20,3715.0,4200.0,3610.0,3800.0,21776
2025-11-21,3660.0,3800.0,3595.0,3720.0,3432
2025-11-25,3570.0,3710.0,3500.0,3710.0,29754
2025-11-26,3760.0,3990.0,3525.0,3590.0,27155
2025-11-27,3780.0,3900.0,3650.0,3770.0,19471
2025-11-28,3860.0,3900.0,3710.0,3800.0,18238
2025-12-01,3775.0,3880.0,3700.0,3865.0,10171
2025-12-02,3765.0,3850.0,3690.0,3705.0,17525
2025-12-03,3725.0,3800.0,3575.0,3720.0,3009
2025-12-04,3700.0,3900.0,3660.0,3700.0,33282
2025-12-05,3715.0,3900.0,3680.0,3850.0,12910
2025-12-09,3765.0,3850.0,3635.0,3800.0,24667
2025-12-10,3760.0,3825.0,3680.0,3750.0,10848
2025-12-11,3675.0,3835.0,3670.0,3835.0,11958
2025-12-12,3605.0,3740.0,3400.0,3680.0,8516
2025-12-15,3530.0,3775.0,3460.0,3720.0,13123
2025-12-16,3665.0,3785.0,3475.0,3510.0,20347
2025-12-17,3640.0,3780.0,3590.0,3590.0,6713
2025-12-18,3660.0,3760.0,3570.0,3700.0,24866
2025-12-19,3680.0,3715.0,3620.0,3710.0,7416
2025-12-22,3665.0,3720.0,3595.0,3700.0,4670
2025-12-23,3655.0,3715.0,3520.0,3660.0,11402
2025-12-24,3640.0,3650.0,3480.0,3525.0,1965
2025-12-26,3625.0,3715.0,3550.0,3630.0,9007
2025-12-29,3515.0,3725.0,3495.0,3625.0,14114
2025-12-30,3435.0,3640.0,3390.0,3505.0,11529
2026-01-02,3490.0,3600.0,3390.0,3445.0,13383
2026-01-05,3520.0,3645.0,3465.0,3560.0,9569
2026-01-06,3470.0,3625.0,3390.0,3475.0,11061
2026-01-07,3315.0,3465.0,3280.0,3430.0,19368
2026-01-08,3220.0,3335.0,3200.0,3330.0,11300
2026-01-09,3210.0,3300.0,3130.0,3220.0,9552
2026-01-12,3230.0,3280.0,3150.0,3220.0,13706
2026-01-13,3120.0,3295.0,3055.0,3240.0,12322
2026-01-14,3025.0,3125.0,2980.0,3120.0,11581
2026-01-15,2910.0,3100.0,2850.0,3080.0,20189
2026-01-16,2950.0,3130.0,2895.0,2940.0,13323
2026-01-19,3010.0,3050.0,2945.0,3000.0,14952
2026-01-20,2990.0,3085.0,2950.0,3000.0,10129
2026-01-21,3065.0,3075.0,2950.0,2950.0,9524
2026-01-22,3165.0,3260.0,3000.0,3070.0,21639
2026-01-23,3210.0,3240.0,3060.0,3145.0,7663
2026-01-26,3315.0,3400.0,3230.0,3275.0,10022
2026-01-27,3255.0,3345.0,3200.0,3260.0,14753
2026-01-28,3185.0,3340.0,3140.0,3335.0,14699
2026-01-29,3140.0,3250.0,3030.0,3190.0,11582
2026-01-30,3115.0,3195.0,3050.0,3130.0,9788
2026-02-02,3090.0,3170.0,3020.0,3170.0,6801
2026-02-03,3015.0,3155.0,3000.0,3100.0,7476
2026-02-04,2950.0,3100.0,2895.0,3030.0,5038
2026-02-05,2860.0,3005.0,2800.0,3005.0,5929
2026-02-06,3065.0,3085.0,2805.0,2845.0,7390
2026-02-09,3000.0,3130.0,2935.0,3050.0,9673
2026-02-10,3050.0,3105.0,2955.0,2995.0,4512
2026-02-11,3050.0,3200.0,3000.0,3005.0,8351
2026-02-12,2925.0,3200.0,2850.0,3035.0,4417
