Date,Close,High,Low,Open,Volume
2024-02-14,55.0,59.29999923706055,54.400001525878906,56.900001525878906,1844124
2024-02-15,59.400001525878906,61.0,54.099998474121094,55.599998474121094,2714602
2024-02-16,57.599998474121094,62.0,56.79999923706055,61.5,2562120
2024-02-19,57.70000076293945,59.29999923706055,56.20000076293945,58.099998474121094,1151025
2024-02-20,55.0,59.0,54.5,57.70000076293945,1400590
2024-02-21,52.0,55.5,51.20000076293945,54.70000076293945,2287786
2024-02-22,53.70000076293945,54.70000076293945,50.5,51.0,1341342
2024-02-23,53.599998474121094,55.400001525878906,51.5,55.0,1131375
2024-02-26,50.900001525878906,54.20000076293945,50.0,54.0,1578774
2024-02-27,47.25,51.5,46.0,51.5,1890944
2024-02-28,43.400001525878906,48.0,42.650001525878906,47.5,2551128
2024-02-29,45.45000076293945,46.20000076293945,44.0,44.04999923706055,1704720
2024-03-01,47.400001525878906,48.0,45.70000076293945,45.75,1504237
2024-03-04,51.400001525878906,53.900001525878906,49.0,49.0,2863567
2024-03-05,47.45000076293945,52.79999923706055,47.0,52.0,1675424
2024-03-06,48.650001525878906,51.0,45.900001525878906,47.75,3125892
2024-03-07,46.099998474121094,49.70000076293945,45.29999923706055,48.400001525878906,1674674
2024-03-08,47.29999923706055,49.04999923706055,43.79999923706055,46.150001525878906,1732977
2024-03-11,44.79999923706055,47.79999923706055,44.0,47.79999923706055,1781261
2024-03-12,48.0,48.95000076293945,44.150001525878906,45.900001525878906,1657150
2024-03-13,48.650001525878906,53.29999923706055,48.0,49.20000076293945,2784159
2024-03-14,46.599998474121094,49.900001525878906,46.0,49.0,1428681
2024-03-15,46.650001525878906,48.5,44.79999923706055,46.0,1303551
2024-03-18,45.0,47.900001525878906,44.70000076293945,47.0,2529464
2024-03-19,47.29999923706055,47.900001525878906,44.79999923706055,45.04999923706055,2664977
2024-03-20,54.0,54.79999923706055,47.599998474121094,47.79999923706055,5976009
2024-03-21,53.5,58.0,50.0,55.0,4844020
2024-03-22,53.599998474121094,54.599998474121094,50.20000076293945,54.5,3250957
2024-03-25,50.70000076293945,54.0,50.0,53.5,1605386
2024-03-26,49.75,52.79999923706055,48.900001525878906,51.0,2733941
2024-03-27,48.54999923706055,51.20000076293945,48.150001525878906,50.0,2150071
2024-04-03,46.150001525878906,49.0,44.79999923706055,48.95000076293945,3150116
2024-04-04,45.20000076293945,46.900001525878906,44.79999923706055,46.0,2615639
2024-04-05,48.45000076293945,51.900001525878906,44.75,45.20000076293945,3969548
2024-04-08,52.099998474121094,53.599998474121094,48.900001525878906,50.599998474121094,5825606
2024-04-09,51.79999923706055,56.0,50.5,53.5,6101813
2024-04-10,50.400001525878906,53.5,50.0,52.5,1796018
2024-04-11,53.70000076293945,54.900001525878906,48.099998474121094,51.599998474121094,110765
2024-04-12,52.900001525878906,55.79999923706055,51.5,53.099998474121094,2946482
2024-04-15,49.29999923706055,54.900001525878906,49.0,51.099998474121094,3190169
2024-04-16,50.900001525878906,51.400001525878906,46.0,49.79999923706055,2477598
2024-04-17,49.599998474121094,52.5,49.099998474121094,51.20000076293945,2007134
2024-04-18,48.70000076293945,50.5,48.04999923706055,49.29999923706055,1238513
2024-04-19,49.70000076293945,50.599998474121094,47.79999923706055,47.79999923706055,1024752
2024-04-22,50.5,51.5,49.0,49.0,2843639
2024-04-23,48.75,51.0,48.5,50.79999923706055,1662908
2024-04-24,47.349998474121094,49.0,46.0,49.0,1350260
2024-04-25,48.70000076293945,49.099998474121094,46.54999923706055,46.54999923706055,830000
2024-04-26,48.400001525878906,50.0,47.900001525878906,49.099998474121094,521772
2024-04-29,47.45000076293945,49.0,47.0,48.400001525878906,2808258
