Date,Close,High,Low,Open,Volume
2024-02-14,3049.53271484375,3396.7942721282943,2919.1200776102532,3260.3159308374256,31622
2024-02-15,2868.319580078125,3070.7624370384365,2817.5193126011927,3070.7624370384365,16330
2024-02-16,2799.701416015625,3020.7204986882193,2653.745418024289,2905.8512327365966,30636
2024-02-19,2716.67724609375,2848.9854178613637,2532.4314825434344,2805.3881692846426,16112
2024-02-20,2497.5537109375,2670.426281093465,2426.281686399514,2670.426281093465,22879
2024-02-21,2261.74951171875,2486.938785932786,2236.728481250524,2486.938785932786,27875
2024-02-22,2562.001708984375,2728.429461314079,2206.399814484916,2268.5732800477213,25038
2024-02-23,2806.146484375,2842.5407105976424,2664.360644715955,2675.7338404105312,30220
2024-02-26,2971.81591796875,3046.4999000888984,2834.2002554834003,2834.2002554834003,34639
2024-02-27,2650.712646484375,3032.8519982658754,2569.583855530763,3032.8519982658754,32236
2024-02-28,2436.517578125,2691.656263371324,2389.129263629026,2650.712759646802,23795
2024-02-29,2512.3388671875,2574.1332289426778,2452.060931487664,2494.520861037234,15371
2024-03-01,2597.2587890625,2654.5038740352684,2524.8494431697927,2553.6615389176764,16167
2024-03-04,2699.99658203125,2918.3619332317553,2653.745587506143,2653.745587506143,28306
2024-03-05,2461.538330078125,2690.1395333796972,2427.0396410226635,2690.1395333796972,14320
2024-03-06,2337.94970703125,2483.1474916579677,2282.9792663762264,2483.1474916579677,29386
2024-03-07,2277.671875,2350.4603237350198,2160.9070718209055,2350.4603237350198,24361
2024-03-08,2300.039306640625,2410.73841287749,2161.665423844543,2298.1437739995827,9947
2024-03-11,2195.026611328125,2388.3709242430377,2090.3932184565256,2386.854498259391,12497
2024-03-12,2471.774169921875,2486.9384286330524,2127.1663907103743,2160.9068663427433,22241
2024-03-13,2727.292236328125,2762.1700352914536,2502.1029691083713,2502.1029691083713,25691
2024-03-14,2456.9892578125,2759.8953551728127,2388.370980438011,2740.940029931241,24344
2024-03-15,2532.810546875,2646.1633912868583,2363.349940011787,2460.401204792509,12535
2024-03-18,2553.661376953125,2613.939310286787,2517.267153053556,2561.243506932202,32582
2024-03-19,2508.168701171875,2691.656254280579,2427.4190135434574,2553.6614829343634,18125
2024-03-20,2652.608154296875,2691.6561234111496,2442.204048875299,2508.168579223685,23605
