Date,Close,High,Low,Open,Volume
2024-02-13,84.87527465820312,85.5278070707356,84.85689652500825,85.34399769127347,49768500
2024-02-14,85.30722045898438,85.518607521479,84.76497796995282,84.82931194342906,44191600
2024-02-15,85.74839782714844,86.13440178105418,85.4726767104276,85.98734864896859,49598500
2024-02-16,85.2520751953125,85.33478729523124,84.86606436006102,84.99473931306278,33116800
2024-02-20,85.32559967041016,85.64727655374482,85.2153168641261,85.27965083841757,24469300
2024-02-21,84.71900177001953,85.38072648784576,84.56276315938709,85.31639252982797,36343100
2024-02-22,85.13260650634766,85.25208890795133,84.80174402970029,84.85689245039353,45190700
2024-02-23,86.27226257324219,86.3917379844761,85.24291168149104,85.24291168149104,38406700
2024-02-26,86.01493072509766,86.41931987989358,85.64731187006159,86.39174916695389,27855000
2024-02-27,85.40831756591797,85.90461122273265,85.33479102152826,85.69322416058156,30242000
2024-02-28,85.95055389404297,86.02408043316306,85.38074074555395,85.54617195263583,34574200
2024-02-29,86.5571517944336,86.6674416215518,86.1895260492508,86.22628932495688,51038600
2024-03-01,87.09648895263672,87.13336774222394,85.75044478529776,86.14688298097299,45832800
2024-03-04,86.74613952636719,86.81068268027208,86.36814426179711,86.3865801386917,23864200
2024-03-05,87.98155975341797,88.21204691540073,87.55746421943887,87.79717283739573,37721900
2024-03-06,88.49784088134766,88.66379190458497,87.96311605883572,88.03686659834504,40571600
2024-03-07,88.41487121582031,88.8758455109665,88.02765449603581,88.83896672328567,39075000
2024-03-08,88.25816345214844,88.5531867925857,88.02767624762208,88.32269958805936,25023200
2024-03-11,88.2120361328125,88.51628083757883,87.92623433774001,88.47018059725335,17787900
2024-03-12,87.47447204589844,87.77871674216026,87.29930661215802,87.62198718368923,29566000
2024-03-13,87.05039978027344,87.34542310058923,86.85679138574532,87.12415736883008,38270100
2024-03-14,85.71355438232422,86.43267309706638,85.61213948317761,86.41423722172561,58365600
2024-03-15,85.68589782714844,85.91638495749139,85.54760414216086,85.7965271480113,34997700
2024-03-18,85.42774963378906,85.73198728677713,85.28023450053898,85.49228574610879,29519500
2024-03-19,85.6674575805664,85.99013816629476,85.45541335304888,85.60292146342074,26953100
2024-03-20,85.63980865478516,86.46956383803122,85.08664087725775,85.83341702522425,43460100
2024-03-21,85.82418823242188,86.13765440103289,85.49229322140627,85.99013925488434,34276600
2024-03-22,86.64472961425781,86.8567738461501,86.46033568010215,86.83833796968922,30262300
2024-03-25,86.21142578125,86.4326915020002,86.01781739635477,86.39581270955676,24011800
2024-03-26,86.45112609863281,86.5433265953287,85.99937320724638,86.21142450217245,34423000
2024-03-27,87.30853271484375,87.30853271484375,86.60785681831281,86.65395002960808,50157800
2024-03-28,87.23479461669922,87.60356849531769,86.95820717382449,87.11493677562844,34540400
2024-04-01,85.6086196899414,86.30236861106839,85.5253661496731,86.29311664944325,48945400
2024-04-02,85.13687133789062,85.28486744302234,84.4893680885492,84.70212087007633,43086300
2024-04-03,85.11840057373047,85.14615647036108,84.22115751710211,84.41540645042465,45494400
2024-04-04,85.72886657714844,85.8028681554591,85.13686806502108,85.68261382640954,47957400
2024-04-05,84.53562927246094,85.2663790806012,84.52637730959893,84.81313170088175,42495900
2024-04-08,84.52637481689453,84.7206236881887,84.29512515242342,84.38763066395563,37879800
2024-04-09,85.31262969970703,85.4328769851799,84.95187372892892,84.97962961681932,32522000
2024-04-10,83.4533920288086,84.45239241652035,83.29614392810787,84.35988689170279,74368900
